first_level_admin_division_id,first_level_admin_division_name,country_id,division_type
FLAD_TN_43,Sidi Bouzid,CTR_TUN,Governorate
FLAD_TN_34,Siliana,CTR_TUN,Governorate
FLAD_TN_51,Sousse,CTR_TUN,Governorate
FLAD_TN_83,Tataouine,CTR_TUN,Governorate
FLAD_TN_72,Tozeur,CTR_TUN,Governorate
FLAD_TN_11,Tunis,CTR_TUN,Governorate
FLAD_TN_22,Zaghouan,CTR_TUN,Governorate
FLAD_TM_A,Ahal,CTR_TKM,Region
FLAD_TM_S,Aşgabat,CTR_TKM,City
FLAD_TM_B,Balkan,CTR_TKM,Region
FLAD_TM_D,Daşoguz,CTR_TKM,Region
FLAD_TM_L,Lebap,CTR_TKM,Region
FLAD_TM_M,Mary,CTR_TKM,Region
FLAD_TV_FUN,Funafuti,CTR_TUV,Town council
FLAD_TV_NMG,Nanumaga,CTR_TUV,Island council
FLAD_TV_NMA,Nanumea,CTR_TUV,Island council
FLAD_TV_NIT,Niutao,CTR_TUV,Island council
FLAD_TV_NUI,Nui,CTR_TUV,Island council
FLAD_TV_NKF,Nukufetau,CTR_TUV,Island council
FLAD_TV_NKL,Nukulaelae,CTR_TUV,Island council
FLAD_TV_VAI,Vaitupu,CTR_TUV,Island council
FLAD_TR_01,Adana,CTR_TUR,Province
FLAD_TR_02,Adıyaman,CTR_TUR,Province
FLAD_TR_03,Afyonkarahisar,CTR_TUR,Province
FLAD_TR_04,Ağrı,CTR_TUR,Province
FLAD_TR_68,Aksaray,CTR_TUR,Province
FLAD_TR_05,Amasya,CTR_TUR,Province
FLAD_TR_06,Ankara,CTR_TUR,Province
FLAD_TR_07,Antalya,CTR_TUR,Province
FLAD_TR_75,Ardahan,CTR_TUR,Province
FLAD_TR_08,Artvin,CTR_TUR,Province
FLAD_TR_09,Aydın,CTR_TUR,Province
FLAD_TR_10,Balıkesir,CTR_TUR,Province
FLAD_TR_74,Bartın,CTR_TUR,Province
FLAD_TR_72,Batman,CTR_TUR,Province
FLAD_TR_69,Bayburt,CTR_TUR,Province
FLAD_TR_11,Bilecik,CTR_TUR,Province
FLAD_TR_12,Bingöl,CTR_TUR,Province
FLAD_TR_13,Bitlis,CTR_TUR,Province
FLAD_TR_14,Bolu,CTR_TUR,Province
FLAD_TR_15,Burdur,CTR_TUR,Province
FLAD_TR_16,Bursa,CTR_TUR,Province
FLAD_TR_17,Çanakkale,CTR_TUR,Province
FLAD_TR_18,Çankırı,CTR_TUR,Province
FLAD_TR_19,Çorum,CTR_TUR,Province
FLAD_TR_20,Denizli,CTR_TUR,Province
FLAD_TR_21,Diyarbakır,CTR_TUR,Province
FLAD_TR_81,Düzce,CTR_TUR,Province
FLAD_TR_22,Edirne,CTR_TUR,Province
FLAD_TR_23,Elazığ,CTR_TUR,Province
FLAD_TR_24,Erzincan,CTR_TUR,Province
FLAD_TR_25,Erzurum,CTR_TUR,Province
FLAD_TR_26,Eskişehir,CTR_TUR,Province
FLAD_TR_27,Gaziantep,CTR_TUR,Province
FLAD_TR_28,Giresun,CTR_TUR,Province
FLAD_TR_29,Gümüşhane,CTR_TUR,Province
FLAD_TR_30,Hakkâri,CTR_TUR,Province
FLAD_TR_31,Hatay,CTR_TUR,Province
FLAD_TR_76,Iğdır,CTR_TUR,Province
FLAD_TR_32,Isparta,CTR_TUR,Province
FLAD_TR_34,İstanbul,CTR_TUR,Province
FLAD_TR_35,İzmir,CTR_TUR,Province
FLAD_TR_46,Kahramanmaraş,CTR_TUR,Province
FLAD_TR_78,Karabük,CTR_TUR,Province
FLAD_TR_70,Karaman,CTR_TUR,Province
FLAD_TR_36,Kars,CTR_TUR,Province
FLAD_TR_37,Kastamonu,CTR_TUR,Province
FLAD_TR_38,Kayseri,CTR_TUR,Province
FLAD_TR_79,Kilis,CTR_TUR,Province
FLAD_TR_41,Kocaeli,CTR_TUR,Province
FLAD_TR_42,Konya,CTR_TUR,Province
FLAD_TR_43,Kütahya,CTR_TUR,Province
FLAD_TR_39,Kırklareli,CTR_TUR,Province
FLAD_TR_40,Kırşehir,CTR_TUR,Province
FLAD_TR_71,Kırıkkale,CTR_TUR,Province
FLAD_TR_44,Malatya,CTR_TUR,Province
FLAD_TR_45,Manisa,CTR_TUR,Province
FLAD_TR_47,Mardin,CTR_TUR,Province
FLAD_TR_33,Mersin,CTR_TUR,Province
FLAD_TR_48,Muğla,CTR_TUR,Province
FLAD_TR_49,Muş,CTR_TUR,Province
FLAD_TR_50,Nevşehir,CTR_TUR,Province
FLAD_TR_51,Niğde,CTR_TUR,Province
FLAD_TR_52,Ordu,CTR_TUR,Province
FLAD_TR_80,Osmaniye,CTR_TUR,Province
FLAD_TR_53,Rize,CTR_TUR,Province
FLAD_TR_54,Sakarya,CTR_TUR,Province
FLAD_TR_55,Samsun,CTR_TUR,Province
FLAD_TR_56,Siirt,CTR_TUR,Province
FLAD_TR_57,Sinop,CTR_TUR,Province
FLAD_TR_58,Sivas,CTR_TUR,Province
FLAD_TR_63,Şanlıurfa,CTR_TUR,Province
FLAD_TR_73,Şırnak,CTR_TUR,Province
FLAD_TR_59,Tekirdağ,CTR_TUR,Province
FLAD_TR_60,Tokat,CTR_TUR,Province
FLAD_TR_61,Trabzon,CTR_TUR,Province
FLAD_TR_62,Tunceli,CTR_TUR,Province
FLAD_TR_64,Uşak,CTR_TUR,Province
FLAD_TR_65,Van,CTR_TUR,Province
FLAD_TR_77,Yalova,CTR_TUR,Province
FLAD_TR_66,Yozgat,CTR_TUR,Province
FLAD_TR_67,Zonguldak,CTR_TUR,Province
FLAD_UG_C,Central,CTR_UGA,Geographical region
FLAD_UG_E,Eastern,CTR_UGA,Geographical region
FLAD_UG_N,Northern,CTR_UGA,Geographical region
FLAD_UG_W,Western,CTR_UGA,Geographical region
FLAD_UA_43,Avtonomna Respublika Krym,CTR_UKR,Republic
FLAD_UA_71,Cherkaska oblast,CTR_UKR,Region
FLAD_UA_74,Chernihivska oblast,CTR_UKR,Region
FLAD_UA_77,Chernivetska oblast,CTR_UKR,Region
FLAD_UA_12,Dnipropetrovska oblast,CTR_UKR,Region
FLAD_UA_14,Donetska oblast,CTR_UKR,Region
FLAD_UA_26,Ivano-Frankivska oblast,CTR_UKR,Region
FLAD_UA_63,Kharkivska oblast,CTR_UKR,Region
FLAD_UA_65,Khersonska oblast,CTR_UKR,Region
FLAD_UA_68,Khmelnytska oblast,CTR_UKR,Region
FLAD_UA_35,Kirovohradska oblast,CTR_UKR,Region
FLAD_UA_30,Kyiv,CTR_UKR,City
FLAD_UA_32,Kyivska oblast,CTR_UKR,Region
FLAD_UA_09,Luhanska oblast,CTR_UKR,Region
FLAD_UA_46,Lvivska oblast,CTR_UKR,Region
FLAD_UA_48,Mykolaivska oblast,CTR_UKR,Region
FLAD_UA_51,Odeska oblast,CTR_UKR,Region
FLAD_UA_53,Poltavska oblast,CTR_UKR,Region
FLAD_UA_56,Rivnenska oblast,CTR_UKR,Region
FLAD_UA_40,Sevastopol,CTR_UKR,City
FLAD_UA_59,Sumska oblast,CTR_UKR,Region
FLAD_UA_61,Ternopilska oblast,CTR_UKR,Region
FLAD_UA_05,Vinnytska oblast,CTR_UKR,Region
FLAD_UA_07,Volynska oblast,CTR_UKR,Region
FLAD_UA_21,Zakarpatska oblast,CTR_UKR,Region
FLAD_UA_23,Zaporizka oblast,CTR_UKR,Region
FLAD_UA_18,Zhytomyrska oblast,CTR_UKR,Region
FLAD_AE_AZ,Abū Z̧aby,CTR_ARE,Emirate
FLAD_AE_FU,Al Fujayrah,CTR_ARE,Emirate
FLAD_AE_SH,Ash Shāriqah,CTR_ARE,Emirate
FLAD_AE_DU,Dubayy,CTR_ARE,Emirate
FLAD_AE_RK,Ra’s al Khaymah,CTR_ARE,Emirate
FLAD_AE_UQ,Umm al Qaywayn,CTR_ARE,Emirate
FLAD_AE_AJ,‘Ajmān,CTR_ARE,Emirate
FLAD_GB_ENG,England,CTR_GBR,Country
FLAD_GB_NIR,Northern Ireland,CTR_GBR,Province
FLAD_GB_SCT,Scotland,CTR_GBR,Country
FLAD_GB_WLS,Wales [Cymru GB-CYM],CTR_GBR,Country
FLAD_US_AL,Alabama,CTR_USA,State
FLAD_US_AK,Alaska,CTR_USA,State
FLAD_US_AS,American Samoa,CTR_USA,Outlying area
FLAD_US_AZ,Arizona,CTR_USA,State
FLAD_US_AR,Arkansas,CTR_USA,State
FLAD_US_CA,California,CTR_USA,State
FLAD_US_CO,Colorado,CTR_USA,State
FLAD_US_CT,Connecticut,CTR_USA,State
FLAD_US_DE,Delaware,CTR_USA,State
FLAD_US_DC,District of Columbia,CTR_USA,District
FLAD_US_FL,Florida,CTR_USA,State
FLAD_US_GA,Georgia,CTR_USA,State
FLAD_US_GU,Guam,CTR_USA,Outlying area
FLAD_US_HI,Hawaii,CTR_USA,State
FLAD_US_ID,Idaho,CTR_USA,State
FLAD_US_IL,Illinois,CTR_USA,State
FLAD_US_IN,Indiana,CTR_USA,State
FLAD_US_IA,Iowa,CTR_USA,State
FLAD_US_KS,Kansas,CTR_USA,State
FLAD_US_KY,Kentucky,CTR_USA,State
FLAD_US_LA,Louisiana,CTR_USA,State
FLAD_US_ME,Maine,CTR_USA,State
FLAD_US_MD,Maryland,CTR_USA,State
FLAD_US_MA,Massachusetts,CTR_USA,State
FLAD_US_MI,Michigan,CTR_USA,State
FLAD_US_MN,Minnesota,CTR_USA,State
FLAD_US_MS,Mississippi,CTR_USA,State
FLAD_US_MO,Missouri,CTR_USA,State
FLAD_US_MT,Montana,CTR_USA,State
FLAD_US_NE,Nebraska,CTR_USA,State
FLAD_US_NV,Nevada,CTR_USA,State
FLAD_US_NH,New Hampshire,CTR_USA,State
FLAD_US_NJ,New Jersey,CTR_USA,State
FLAD_US_NM,New Mexico,CTR_USA,State
FLAD_US_NY,New York,CTR_USA,State
FLAD_US_NC,North Carolina,CTR_USA,State
FLAD_US_ND,North Dakota,CTR_USA,State
FLAD_US_MP,Northern Mariana Islands,CTR_USA,Outlying area
FLAD_US_OH,Ohio,CTR_USA,State
FLAD_US_OK,Oklahoma,CTR_USA,State
FLAD_US_OR,Oregon,CTR_USA,State
FLAD_US_PA,Pennsylvania,CTR_USA,State
FLAD_US_PR,Puerto Rico,CTR_USA,Outlying area
FLAD_US_RI,Rhode Island,CTR_USA,State
FLAD_US_SC,South Carolina,CTR_USA,State
FLAD_US_SD,South Dakota,CTR_USA,State
FLAD_US_TN,Tennessee,CTR_USA,State
FLAD_US_TX,Texas,CTR_USA,State
FLAD_US_UM,United States Minor Outlying Islands,CTR_USA,Outlying area
FLAD_US_UT,Utah,CTR_USA,State
FLAD_US_VT,Vermont,CTR_USA,State
FLAD_US_VI,"Virgin Islands, U.S.",CTR_USA,Outlying area
FLAD_US_VA,Virginia,CTR_USA,State
FLAD_US_WA,Washington,CTR_USA,State
FLAD_US_WV,West Virginia,CTR_USA,State
FLAD_US_WI,Wisconsin,CTR_USA,State
FLAD_US_WY,Wyoming,CTR_USA,State
FLAD_UM_81,Baker Island,CTR_UMI,"Islands, groups of islands"
FLAD_UM_84,Howland Island,CTR_UMI,"Islands, groups of islands"
FLAD_UM_86,Jarvis Island,CTR_UMI,"Islands, groups of islands"
FLAD_UM_67,Johnston Atoll,CTR_UMI,"Islands, groups of islands"
FLAD_UM_89,Kingman Reef,CTR_UMI,"Islands, groups of islands"
FLAD_UM_71,Midway Islands,CTR_UMI,"Islands, groups of islands"
FLAD_UM_76,Navassa Island,CTR_UMI,"Islands, groups of islands"
FLAD_UM_95,Palmyra Atoll,CTR_UMI,"Islands, groups of islands"
FLAD_UM_79,Wake Island,CTR_UMI,"Islands, groups of islands"
FLAD_UY_AR,Artigas,CTR_URY,Department
FLAD_UY_CA,Canelones,CTR_URY,Department
FLAD_UY_CL,Cerro Largo,CTR_URY,Department
FLAD_UY_CO,Colonia,CTR_URY,Department
FLAD_UY_DU,Durazno,CTR_URY,Department
FLAD_UY_FS,Flores,CTR_URY,Department
FLAD_UY_FD,Florida,CTR_URY,Department
FLAD_UY_LA,Lavalleja,CTR_URY,Department
FLAD_UY_MA,Maldonado,CTR_URY,Department
FLAD_UY_MO,Montevideo,CTR_URY,Department
FLAD_UY_PA,Paysandú,CTR_URY,Department
FLAD_UY_RV,Rivera,CTR_URY,Department
FLAD_UY_RN,Río Negro,CTR_URY,Department
FLAD_UY_RO,Rocha,CTR_URY,Department
FLAD_UY_SA,Salto,CTR_URY,Department
FLAD_UY_SJ,San José,CTR_URY,Department
FLAD_UY_SO,Soriano,CTR_URY,Department
FLAD_UY_TA,Tacuarembó,CTR_URY,Department
FLAD_UY_TT,Treinta y Tres,CTR_URY,Department
FLAD_UZ_AN,Andijon,CTR_UZB,Region
FLAD_UZ_BU,Buxoro,CTR_UZB,Region
FLAD_UZ_FA,Farg‘ona,CTR_UZB,Region
FLAD_UZ_JI,Jizzax,CTR_UZB,Region
FLAD_UZ_NG,Namangan,CTR_UZB,Region
FLAD_UZ_NW,Navoiy,CTR_UZB,Region
FLAD_UZ_QA,Qashqadaryo,CTR_UZB,Region
FLAD_UZ_QR,Qoraqalpog‘iston Respublikasi,CTR_UZB,Republic
FLAD_UZ_SA,Samarqand,CTR_UZB,Region
FLAD_UZ_SI,Sirdaryo,CTR_UZB,Region
FLAD_UZ_SU,Surxondaryo,CTR_UZB,Region
FLAD_UZ_TK,Toshkent,CTR_UZB,City
FLAD_UZ_TO,Toshkent,CTR_UZB,Region
FLAD_UZ_XO,Xorazm,CTR_UZB,Region
FLAD_VU_MAP,Malampa,CTR_VUT,Province
FLAD_VU_PAM,Pénama,CTR_VUT,Province
FLAD_VU_SAM,Sanma,CTR_VUT,Province
FLAD_VU_SEE,Shéfa,CTR_VUT,Province
FLAD_VU_TAE,Taféa,CTR_VUT,Province
FLAD_VU_TOB,Torba,CTR_VUT,Province
FLAD_VE_Z,Amazonas,CTR_VEN,State
FLAD_VE_B,Anzoátegui,CTR_VEN,State
FLAD_VE_C,Apure,CTR_VEN,State
FLAD_VE_D,Aragua,CTR_VEN,State
FLAD_VE_E,Barinas,CTR_VEN,State
FLAD_VE_F,Bolívar,CTR_VEN,State
FLAD_VE_G,Carabobo,CTR_VEN,State
FLAD_VE_H,Cojedes,CTR_VEN,State
FLAD_VE_Y,Delta Amacuro,CTR_VEN,State
FLAD_VE_W,Dependencias Federales,CTR_VEN,Federal dependency
FLAD_VE_A,Distrito Capital,CTR_VEN,Capital district
FLAD_VE_I,Falcón,CTR_VEN,State
FLAD_VE_J,Guárico,CTR_VEN,State
FLAD_VE_X,La Guaira,CTR_VEN,State
FLAD_VE_K,Lara,CTR_VEN,State
FLAD_VE_L,Mérida,CTR_VEN,State
FLAD_VE_M,Miranda,CTR_VEN,State
FLAD_VE_N,Monagas,CTR_VEN,State
FLAD_VE_O,Nueva Esparta,CTR_VEN,State
FLAD_VE_P,Portuguesa,CTR_VEN,State
FLAD_VE_R,Sucre,CTR_VEN,State
FLAD_VE_S,Táchira,CTR_VEN,State
FLAD_VE_T,Trujillo,CTR_VEN,State
FLAD_VE_U,Yaracuy,CTR_VEN,State
FLAD_VE_V,Zulia,CTR_VEN,State
FLAD_VN_44,An Giang,CTR_VNM,Province
FLAD_VN_43,Bà Rịa - Vũng Tàu,CTR_VNM,Province
FLAD_VN_54,Bắc Giang,CTR_VNM,Province
FLAD_VN_53,Bắc Kạn,CTR_VNM,Province
FLAD_VN_56,Bắc Ninh,CTR_VNM,Province
FLAD_VN_55,Bạc Liêu,CTR_VNM,Province
FLAD_VN_50,Bến Tre,CTR_VNM,Province
FLAD_VN_57,Bình Dương,CTR_VNM,Province
FLAD_VN_58,Bình Phước,CTR_VNM,Province
FLAD_VN_40,Bình Thuận,CTR_VNM,Province
FLAD_VN_31,Bình Định,CTR_VNM,Province
FLAD_VN_04,Cao Bằng,CTR_VNM,Province
FLAD_VN_59,Cà Mau,CTR_VNM,Province
FLAD_VN_CT,Cần Thơ,CTR_VNM,Municipality
FLAD_VN_30,Gia Lai,CTR_VNM,Province
FLAD_VN_03,Hà Giang,CTR_VNM,Province
FLAD_VN_63,Hà Nam,CTR_VNM,Province
FLAD_VN_HN,Hà Nội,CTR_VNM,Municipality
FLAD_VN_23,Hà Tĩnh,CTR_VNM,Province
FLAD_VN_61,Hải Dương,CTR_VNM,Province
FLAD_VN_HP,Hải Phòng,CTR_VNM,Municipality
FLAD_VN_73,Hậu Giang,CTR_VNM,Province
FLAD_VN_14,Hòa Bình,CTR_VNM,Province
FLAD_VN_SG,Hồ Chí Minh,CTR_VNM,Municipality
FLAD_VN_66,Hưng Yên,CTR_VNM,Province
FLAD_VN_34,Khánh Hòa,CTR_VNM,Province
FLAD_VN_47,Kiến Giang,CTR_VNM,Province
FLAD_VN_28,Kon Tum,CTR_VNM,Province
FLAD_VN_01,Lai Châu,CTR_VNM,Province
FLAD_VN_02,Lào Cai,CTR_VNM,Province
FLAD_VN_35,Lâm Đồng,CTR_VNM,Province
FLAD_VN_09,Lạng Sơn,CTR_VNM,Province
FLAD_VN_41,Long An,CTR_VNM,Province
FLAD_VN_67,Nam Định,CTR_VNM,Province
FLAD_VN_22,Nghệ An,CTR_VNM,Province
FLAD_VN_18,Ninh Bình,CTR_VNM,Province
FLAD_VN_36,Ninh Thuận,CTR_VNM,Province
FLAD_VN_68,Phú Thọ,CTR_VNM,Province
FLAD_VN_32,Phú Yên,CTR_VNM,Province
FLAD_VN_24,Quảng Bình,CTR_VNM,Province
FLAD_VN_27,Quảng Nam,CTR_VNM,Province
FLAD_VN_29,Quảng Ngãi,CTR_VNM,Province
FLAD_VN_13,Quảng Ninh,CTR_VNM,Province
FLAD_VN_25,Quảng Trị,CTR_VNM,Province
FLAD_VN_52,Sóc Trăng,CTR_VNM,Province
FLAD_VN_05,Sơn La,CTR_VNM,Province
FLAD_VN_37,Tây Ninh,CTR_VNM,Province
FLAD_VN_21,Thanh Hóa,CTR_VNM,Province
FLAD_VN_20,Thái Bình,CTR_VNM,Province
FLAD_VN_69,Thái Nguyên,CTR_VNM,Province
FLAD_VN_26,Thừa Thiên-Huế,CTR_VNM,Province
FLAD_VN_46,Tiền Giang,CTR_VNM,Province
FLAD_VN_51,Trà Vinh,CTR_VNM,Province
FLAD_VN_07,Tuyên Quang,CTR_VNM,Province
FLAD_VN_49,Vĩnh Long,CTR_VNM,Province
FLAD_VN_70,Vĩnh Phúc,CTR_VNM,Province
FLAD_VN_06,Yên Bái,CTR_VNM,Province
FLAD_VN_DN,Đà Nẵng,CTR_VNM,Municipality
FLAD_VN_33,Đắk Lắk,CTR_VNM,Province
FLAD_VN_72,Đắk Nông,CTR_VNM,Province
FLAD_VN_71,Điện Biên,CTR_VNM,Province
FLAD_VN_39,Đồng Nai,CTR_VNM,Province
FLAD_VN_45,Đồng Tháp,CTR_VNM,Province
FLAD_WF_AL,Alo,CTR_WLF,Administrative precinct
FLAD_WF_SG,Sigave,CTR_WLF,Administrative precinct
FLAD_WF_UV,Uvea,CTR_WLF,Administrative precinct
FLAD_YE_AB,Abyan,CTR_YEM,Governorate
FLAD_YE_DA,Aḑ Ḑāli‘,CTR_YEM,Governorate
FLAD_YE_BA,Al Bayḑā’,CTR_YEM,Governorate
FLAD_YE_HU,Al Ḩudaydah,CTR_YEM,Governorate
FLAD_YE_JA,Al Jawf,CTR_YEM,Governorate
FLAD_YE_MR,Al Mahrah,CTR_YEM,Governorate
FLAD_YE_MW,Al Maḩwīt,CTR_YEM,Governorate
FLAD_YE_SA,Amānat al ‘Āşimah [city],CTR_YEM,Municipality
FLAD_YE_SU,Arkhabīl Suquţrá,CTR_YEM,Governorate
FLAD_YE_DH,Dhamār,CTR_YEM,Governorate
FLAD_YE_HD,Ḩaḑramawt,CTR_YEM,Governorate
FLAD_YE_HJ,Ḩajjah,CTR_YEM,Governorate
FLAD_YE_IB,Ibb,CTR_YEM,Governorate
FLAD_YE_LA,Laḩij,CTR_YEM,Governorate
FLAD_YE_MA,Ma’rib,CTR_YEM,Governorate
FLAD_YE_RA,Raymah,CTR_YEM,Governorate
FLAD_YE_SH,Shabwah,CTR_YEM,Governorate
FLAD_YE_SN,Şanʻā’,CTR_YEM,Governorate
FLAD_YE_SD,Şāʻdah,CTR_YEM,Governorate
FLAD_YE_TA,Tāʻizz,CTR_YEM,Governorate
FLAD_YE_AD,‘Adan,CTR_YEM,Governorate
FLAD_YE_AM,‘Amrān,CTR_YEM,Governorate
FLAD_ZM_02,Central,CTR_ZMB,Province
FLAD_ZM_08,Copperbelt,CTR_ZMB,Province
FLAD_ZM_03,Eastern,CTR_ZMB,Province
FLAD_ZM_04,Luapula,CTR_ZMB,Province
FLAD_ZM_09,Lusaka,CTR_ZMB,Province
FLAD_ZM_10,Muchinga,CTR_ZMB,Province
FLAD_ZM_06,North-Western,CTR_ZMB,Province
FLAD_ZM_05,Northern,CTR_ZMB,Province
FLAD_ZM_07,Southern,CTR_ZMB,Province
FLAD_ZM_01,Western,CTR_ZMB,Province
FLAD_ZW_BU,Bulawayo,CTR_ZWE,Province
FLAD_ZW_HA,Harare,CTR_ZWE,Province
FLAD_ZW_MA,Manicaland,CTR_ZWE,Province
FLAD_ZW_MC,Mashonaland Central,CTR_ZWE,Province
FLAD_ZW_ME,Mashonaland East,CTR_ZWE,Province
FLAD_ZW_MW,Mashonaland West,CTR_ZWE,Province
FLAD_ZW_MV,Masvingo,CTR_ZWE,Province
FLAD_ZW_MN,Matabeleland North,CTR_ZWE,Province
FLAD_ZW_MS,Matabeleland South,CTR_ZWE,Province
FLAD_ZW_MI,Midlands,CTR_ZWE,Province
